user_id,session_id,touchpoint_order,channel,timestamp,category_id,converted,journey_length,data_source
U00840,S00840_2,2,Email,2025-01-12 07:00:00,333,0,2,SYNTHETIC
U00841,S00841_1,1,Display Ads,2025-01-14 08:00:00,677,0,3,SYNTHETIC
U00841,S00841_2,2,Display Ads,2025-01-14 22:00:00,677,0,3,SYNTHETIC
U00841,S00841_3,3,Organic Search,2025-01-17 18:00:00,677,0,3,SYNTHETIC
U00842,S00842_1,1,Email,2025-02-17 13:00:00,424,0,2,SYNTHETIC
U00842,S00842_2,2,Display Ads,2025-02-19 20:00:00,424,0,2,SYNTHETIC
U00843,S00843_1,1,Social Media,2025-01-18 22:00:00,29,0,6,SYNTHETIC
U00843,S00843_2,2,Social Media,2025-01-19 15:00:00,29,0,6,SYNTHETIC
U00843,S00843_3,3,Organic Search,2025-01-22 07:00:00,29,0,6,SYNTHETIC
U00843,S00843_4,4,Organic Search,2025-01-25 02:00:00,29,0,6,SYNTHETIC
U00843,S00843_5,5,Referral,2025-01-27 18:00:00,29,0,6,SYNTHETIC
U00843,S00843_6,6,Email,2025-01-30 10:00:00,29,0,6,SYNTHETIC
U00844,S00844_1,1,Display Ads,2025-01-16 01:00:00,388,0,2,SYNTHETIC
U00844,S00844_2,2,Paid Search,2025-01-16 02:00:00,388,1,2,SYNTHETIC
U00845,S00845_1,1,Email,2025-02-11 03:00:00,360,0,6,SYNTHETIC
U00845,S00845_2,2,Display Ads,2025-02-13 09:00:00,360,0,6,SYNTHETIC
U00845,S00845_3,3,Direct,2025-02-15 14:00:00,360,0,6,SYNTHETIC
U00845,S00845_4,4,Social Media,2025-02-15 20:00:00,360,0,6,SYNTHETIC
U00845,S00845_5,5,Email,2025-02-17 15:00:00,360,0,6,SYNTHETIC
U00845,S00845_6,6,Display Ads,2025-02-19 12:00:00,360,0,6,SYNTHETIC
U00846,S00846_1,1,Referral,2025-01-15 02:00:00,600,0,5,SYNTHETIC
U00846,S00846_2,2,Direct,2025-01-16 15:00:00,600,0,5,SYNTHETIC
U00846,S00846_3,3,Direct,2025-01-18 00:00:00,600,0,5,SYNTHETIC
U00846,S00846_4,4,Direct,2025-01-18 09:00:00,600,0,5,SYNTHETIC
U00846,S00846_5,5,Social Media,2025-01-20 01:00:00,600,0,5,SYNTHETIC
U00847,S00847_1,1,Display Ads,2025-01-21 15:00:00,963,0,6,SYNTHETIC
U00847,S00847_2,2,Organic Search,2025-01-23 10:00:00,963,0,6,SYNTHETIC
U00847,S00847_3,3,Display Ads,2025-01-25 06:00:00,963,0,6,SYNTHETIC
U00847,S00847_4,4,Display Ads,2025-01-27 09:00:00,963,0,6,SYNTHETIC
U00847,S00847_5,5,Email,2025-01-27 13:00:00,963,0,6,SYNTHETIC
U00847,S00847_6,6,Direct,2025-01-28 12:00:00,963,1,6,SYNTHETIC
U00848,S00848_1,1,Direct,2025-01-24 13:00:00,85,0,3,SYNTHETIC
U00848,S00848_2,2,Organic Search,2025-01-24 18:00:00,85,0,3,SYNTHETIC
U00848,S00848_3,3,Social Media,2025-01-25 12:00:00,85,0,3,SYNTHETIC
U00849,S00849_1,1,Referral,2025-01-31 19:00:00,212,0,3,SYNTHETIC
U00849,S00849_2,2,Referral,2025-02-03 07:00:00,212,0,3,SYNTHETIC
U00849,S00849_3,3,Direct,2025-02-05 12:00:00,212,0,3,SYNTHETIC
U00850,S00850_1,1,Organic Search,2025-02-24 15:00:00,1585,0,3,SYNTHETIC
U00850,S00850_2,2,Direct,2025-02-26 08:00:00,1585,0,3,SYNTHETIC
U00850,S00850_3,3,Organic Search,2025-03-01 08:00:00,1585,0,3,SYNTHETIC
U00851,S00851_1,1,Paid Search,2025-02-07 22:00:00,833,0,2,SYNTHETIC
U00851,S00851_2,2,Email,2025-02-08 07:00:00,833,0,2,SYNTHETIC
U00852,S00852_1,1,Social Media,2025-02-24 20:00:00,1609,0,6,SYNTHETIC
U00852,S00852_2,2,Social Media,2025-02-26 21:00:00,1609,0,6,SYNTHETIC
U00852,S00852_3,3,Social Media,2025-03-01 18:00:00,1609,0,6,SYNTHETIC
U00852,S00852_4,4,Paid Search,2025-03-02 16:00:00,1609,0,6,SYNTHETIC
U00852,S00852_5,5,Social Media,2025-03-04 18:00:00,1609,0,6,SYNTHETIC
U00852,S00852_6,6,Email,2025-03-05 18:00:00,1609,0,6,SYNTHETIC
U00853,S00853_1,1,Direct,2025-02-21 17:00:00,1509,0,4,SYNTHETIC
U00853,S00853_2,2,Referral,2025-02-21 22:00:00,1509,0,4,SYNTHETIC
U00853,S00853_3,3,Direct,2025-02-23 09:00:00,1509,0,4,SYNTHETIC
U00853,S00853_4,4,Direct,2025-02-25 14:00:00,1509,1,4,SYNTHETIC
U00854,S00854_1,1,Paid Search,2025-01-25 15:00:00,1226,1,1,SYNTHETIC
U00855,S00855_1,1,Social Media,2025-01-14 00:00:00,65,0,2,SYNTHETIC
U00855,S00855_2,2,Email,2025-01-14 05:00:00,65,0,2,SYNTHETIC
U00856,S00856_1,1,Organic Search,2025-01-29 04:00:00,1387,0,3,SYNTHETIC
U00856,S00856_2,2,Referral,2025-01-31 18:00:00,1387,0,3,SYNTHETIC
U00856,S00856_3,3,Referral,2025-02-03 11:00:00,1387,1,3,SYNTHETIC
U00857,S00857_1,1,Social Media,2025-03-03 20:00:00,40,0,3,SYNTHETIC
U00857,S00857_2,2,Email,2025-03-05 12:00:00,40,0,3,SYNTHETIC
U00857,S00857_3,3,Social Media,2025-03-07 06:00:00,40,0,3,SYNTHETIC
U00858,S00858_1,1,Direct,2025-01-07 17:00:00,702,0,2,SYNTHETIC
U00858,S00858_2,2,Social Media,2025-01-08 20:00:00,702,0,2,SYNTHETIC
U00859,S00859_1,1,Email,2025-01-25 15:00:00,1660,0,5,SYNTHETIC
U00859,S00859_2,2,Organic Search,2025-01-25 16:00:00,1660,0,5,SYNTHETIC
U00859,S00859_3,3,Display Ads,2025-01-27 08:00:00,1660,0,5,SYNTHETIC
U00859,S00859_4,4,Social Media,2025-01-27 14:00:00,1660,0,5,SYNTHETIC
U00859,S00859_5,5,Social Media,2025-01-28 02:00:00,1660,0,5,SYNTHETIC
U00860,S00860_1,1,Organic Search,2025-01-08 16:00:00,1544,0,2,SYNTHETIC
U00860,S00860_2,2,Email,2025-01-08 19:00:00,1544,0,2,SYNTHETIC
U00861,S00861_1,1,Social Media,2025-02-11 18:00:00,438,0,2,SYNTHETIC
U00861,S00861_2,2,Paid Search,2025-02-12 20:00:00,438,1,2,SYNTHETIC
U00862,S00862_1,1,Social Media,2025-02-06 09:00:00,530,0,5,SYNTHETIC
U00862,S00862_2,2,Social Media,2025-02-07 01:00:00,530,0,5,SYNTHETIC
U00862,S00862_3,3,Display Ads,2025-02-08 12:00:00,530,0,5,SYNTHETIC
U00862,S00862_4,4,Display Ads,2025-02-09 08:00:00,530,0,5,SYNTHETIC
U00862,S00862_5,5,Direct,2025-02-10 05:00:00,530,1,5,SYNTHETIC
U00863,S00863_1,1,Organic Search,2025-02-11 18:00:00,613,0,4,SYNTHETIC
U00863,S00863_2,2,Email,2025-02-12 08:00:00,613,0,4,SYNTHETIC
U00863,S00863_3,3,Direct,2025-02-13 11:00:00,613,0,4,SYNTHETIC
U00863,S00863_4,4,Email,2025-02-16 09:00:00,613,0,4,SYNTHETIC
U00864,S00864_1,1,Social Media,2025-01-19 13:00:00,50,0,1,SYNTHETIC
U00865,S00865_1,1,Paid Search,2025-01-06 20:00:00,331,0,5,SYNTHETIC
U00865,S00865_2,2,Organic Search,2025-01-09 18:00:00,331,0,5,SYNTHETIC
U00865,S00865_3,3,Email,2025-01-12 03:00:00,331,0,5,SYNTHETIC
U00865,S00865_4,4,Email,2025-01-12 10:00:00,331,0,5,SYNTHETIC
U00865,S00865_5,5,Organic Search,2025-01-13 03:00:00,331,1,5,SYNTHETIC
U00866,S00866_1,1,Referral,2025-01-06 02:00:00,1311,0,2,SYNTHETIC
U00866,S00866_2,2,Organic Search,2025-01-06 09:00:00,1311,1,2,SYNTHETIC
U00867,S00867_1,1,Email,2025-01-14 10:00:00,790,0,4,SYNTHETIC
U00867,S00867_2,2,Organic Search,2025-01-16 08:00:00,790,0,4,SYNTHETIC
U00867,S00867_3,3,Email,2025-01-18 00:00:00,790,0,4,SYNTHETIC
U00867,S00867_4,4,Email,2025-01-19 19:00:00,790,0,4,SYNTHETIC
U00868,S00868_1,1,Referral,2025-02-18 11:00:00,1109,0,2,SYNTHETIC
U00868,S00868_2,2,Display Ads,2025-02-20 23:00:00,1109,0,2,SYNTHETIC
U00869,S00869_1,1,Organic Search,2025-02-22 13:00:00,547,0,6,SYNTHETIC
U00869,S00869_2,2,Referral,2025-02-25 00:00:00,547,0,6,SYNTHETIC
U00869,S00869_3,3,Direct,2025-02-26 16:00:00,547,0,6,SYNTHETIC
U00869,S00869_4,4,Social Media,2025-03-01 04:00:00,547,0,6,SYNTHETIC
U00869,S00869_5,5,Direct,2025-03-03 17:00:00,547,0,6,SYNTHETIC
U00869,S00869_6,6,Email,2025-03-04 23:00:00,547,0,6,SYNTHETIC
U00870,S00870_1,1,Paid Search,2025-02-26 10:00:00,256,0,1,SYNTHETIC
U00871,S00871_1,1,Email,2025-01-13 18:00:00,417,0,4,SYNTHETIC
U00871,S00871_2,2,Email,2025-01-16 05:00:00,417,0,4,SYNTHETIC
U00871,S00871_3,3,Paid Search,2025-01-18 20:00:00,417,0,4,SYNTHETIC
U00871,S00871_4,4,Email,2025-01-19 00:00:00,417,1,4,SYNTHETIC
U00872,S00872_1,1,Organic Search,2025-01-25 12:00:00,13,0,4,SYNTHETIC
U00872,S00872_2,2,Paid Search,2025-01-26 10:00:00,13,0,4,SYNTHETIC
U00872,S00872_3,3,Display Ads,2025-01-27 23:00:00,13,0,4,SYNTHETIC
U00872,S00872_4,4,Display Ads,2025-01-29 20:00:00,13,0,4,SYNTHETIC
U00873,S00873_1,1,Paid Search,2025-02-04 04:00:00,895,0,3,SYNTHETIC
U00873,S00873_2,2,Paid Search,2025-02-04 18:00:00,895,0,3,SYNTHETIC
U00873,S00873_3,3,Display Ads,2025-02-06 12:00:00,895,0,3,SYNTHETIC
U00874,S00874_1,1,Organic Search,2025-02-22 21:00:00,372,0,2,SYNTHETIC
U00874,S00874_2,2,Organic Search,2025-02-25 09:00:00,372,0,2,SYNTHETIC
U00875,S00875_1,1,Email,2025-01-17 08:00:00,639,0,3,SYNTHETIC
U00875,S00875_2,2,Referral,2025-01-20 07:00:00,639,0,3,SYNTHETIC
U00875,S00875_3,3,Paid Search,2025-01-21 04:00:00,639,0,3,SYNTHETIC
U00876,S00876_1,1,Email,2025-01-06 03:00:00,1040,0,5,SYNTHETIC
U00876,S00876_2,2,Referral,2025-01-08 11:00:00,1040,0,5,SYNTHETIC
U00876,S00876_3,3,Social Media,2025-01-10 19:00:00,1040,0,5,SYNTHETIC
U00876,S00876_4,4,Social Media,2025-01-12 15:00:00,1040,0,5,SYNTHETIC
U00876,S00876_5,5,Social Media,2025-01-15 13:00:00,1040,0,5,SYNTHETIC
U00877,S00877_1,1,Paid Search,2025-02-14 15:00:00,607,0,2,SYNTHETIC
U00877,S00877_2,2,Direct,2025-02-15 06:00:00,607,0,2,SYNTHETIC
U00878,S00878_1,1,Email,2025-01-21 13:00:00,1118,0,3,SYNTHETIC
U00878,S00878_2,2,Organic Search,2025-01-23 22:00:00,1118,0,3,SYNTHETIC
U00878,S00878_3,3,Social Media,2025-01-24 21:00:00,1118,0,3,SYNTHETIC
U00879,S00879_1,1,Email,2025-01-05 14:00:00,321,0,2,SYNTHETIC
U00879,S00879_2,2,Display Ads,2025-01-07 15:00:00,321,0,2,SYNTHETIC
U00880,S00880_1,1,Referral,2025-02-12 12:00:00,79,0,4,SYNTHETIC
U00880,S00880_2,2,Referral,2025-02-13 16:00:00,79,0,4,SYNTHETIC
U00880,S00880_3,3,Organic Search,2025-02-14 10:00:00,79,0,4,SYNTHETIC
U00880,S00880_4,4,Social Media,2025-02-14 11:00:00,79,0,4,SYNTHETIC
U00881,S00881_1,1,Referral,2025-01-12 21:00:00,190,0,4,SYNTHETIC
U00881,S00881_2,2,Direct,2025-01-14 11:00:00,190,0,4,SYNTHETIC
U00881,S00881_3,3,Direct,2025-01-16 13:00:00,190,0,4,SYNTHETIC
U00881,S00881_4,4,Organic Search,2025-01-18 23:00:00,190,1,4,SYNTHETIC
U00882,S00882_1,1,Referral,2025-02-27 15:00:00,1477,0,4,SYNTHETIC
U00882,S00882_2,2,Social Media,2025-03-01 06:00:00,1477,0,4,SYNTHETIC
U00882,S00882_3,3,Display Ads,2025-03-03 14:00:00,1477,0,4,SYNTHETIC
U00882,S00882_4,4,Display Ads,2025-03-05 11:00:00,1477,0,4,SYNTHETIC
U00883,S00883_1,1,Display Ads,2025-01-03 18:00:00,96,0,3,SYNTHETIC
U00883,S00883_2,2,Paid Search,2025-01-05 22:00:00,96,0,3,SYNTHETIC
U00883,S00883_3,3,Organic Search,2025-01-06 15:00:00,96,0,3,SYNTHETIC
U00884,S00884_1,1,Organic Search,2025-01-24 07:00:00,1216,0,3,SYNTHETIC
U00884,S00884_2,2,Email,2025-01-24 08:00:00,1216,0,3,SYNTHETIC
U00884,S00884_3,3,Display Ads,2025-01-27 08:00:00,1216,0,3,SYNTHETIC
U00885,S00885_1,1,Social Media,2025-01-08 04:00:00,1011,0,3,SYNTHETIC
U00885,S00885_2,2,Paid Search,2025-01-09 11:00:00,1011,0,3,SYNTHETIC
U00885,S00885_3,3,Paid Search,2025-01-11 19:00:00,1011,0,3,SYNTHETIC
U00886,S00886_1,1,Email,2025-02-12 01:00:00,1282,0,1,SYNTHETIC
U00887,S00887_1,1,Email,2025-02-04 23:00:00,228,0,2,SYNTHETIC
U00887,S00887_2,2,Direct,2025-02-07 12:00:00,228,1,2,SYNTHETIC
U00888,S00888_1,1,Display Ads,2025-01-27 06:00:00,830,0,2,SYNTHETIC
U00888,S00888_2,2,Social Media,2025-01-28 02:00:00,830,0,2,SYNTHETIC
U00889,S00889_1,1,Direct,2025-02-12 18:00:00,1130,0,6,SYNTHETIC
U00889,S00889_2,2,Paid Search,2025-02-12 20:00:00,1130,0,6,SYNTHETIC
U00889,S00889_3,3,Referral,2025-02-13 06:00:00,1130,0,6,SYNTHETIC
U00889,S00889_4,4,Direct,2025-02-13 09:00:00,1130,0,6,SYNTHETIC
U00889,S00889_5,5,Direct,2025-02-14 04:00:00,1130,0,6,SYNTHETIC
U00889,S00889_6,6,Referral,2025-02-16 19:00:00,1130,0,6,SYNTHETIC
U00890,S00890_1,1,Paid Search,2025-01-08 06:00:00,1231,0,3,SYNTHETIC
U00890,S00890_2,2,Display Ads,2025-01-10 17:00:00,1231,0,3,SYNTHETIC
U00890,S00890_3,3,Social Media,2025-01-13 00:00:00,1231,0,3,SYNTHETIC
U00891,S00891_1,1,Email,2025-02-04 23:00:00,1305,0,3,SYNTHETIC
U00891,S00891_2,2,Display Ads,2025-02-07 09:00:00,1305,0,3,SYNTHETIC
U00891,S00891_3,3,Display Ads,2025-02-09 11:00:00,1305,0,3,SYNTHETIC
U00892,S00892_1,1,Paid Search,2025-01-28 01:00:00,424,0,5,SYNTHETIC
U00892,S00892_2,2,Social Media,2025-01-30 17:00:00,424,0,5,SYNTHETIC
U00892,S00892_3,3,Display Ads,2025-02-01 00:00:00,424,0,5,SYNTHETIC
U00892,S00892_4,4,Social Media,2025-02-03 17:00:00,424,0,5,SYNTHETIC
U00892,S00892_5,5,Social Media,2025-02-05 04:00:00,424,0,5,SYNTHETIC
U00893,S00893_1,1,Display Ads,2025-02-06 05:00:00,1154,0,2,SYNTHETIC
U00893,S00893_2,2,Display Ads,2025-02-06 10:00:00,1154,0,2,SYNTHETIC
U00894,S00894_1,1,Referral,2025-01-26 14:00:00,1171,0,3,SYNTHETIC
U00894,S00894_2,2,Social Media,2025-01-27 01:00:00,1171,0,3,SYNTHETIC
U00894,S00894_3,3,Email,2025-01-27 20:00:00,1171,0,3,SYNTHETIC
U00895,S00895_1,1,Display Ads,2025-02-26 12:00:00,43,0,1,SYNTHETIC
U00896,S00896_1,1,Display Ads,2025-02-26 12:00:00,24,0,1,SYNTHETIC
U00897,S00897_1,1,Referral,2025-02-19 22:00:00,607,0,6,SYNTHETIC
U00897,S00897_2,2,Social Media,2025-02-21 14:00:00,607,0,6,SYNTHETIC
U00897,S00897_3,3,Display Ads,2025-02-21 21:00:00,607,0,6,SYNTHETIC
U00897,S00897_4,4,Paid Search,2025-02-23 17:00:00,607,0,6,SYNTHETIC
U00897,S00897_5,5,Email,2025-02-26 14:00:00,607,0,6,SYNTHETIC
U00897,S00897_6,6,Referral,2025-02-26 16:00:00,607,0,6,SYNTHETIC
U00898,S00898_1,1,Display Ads,2025-02-28 19:00:00,1353,0,3,SYNTHETIC
U00898,S00898_2,2,Display Ads,2025-03-03 01:00:00,1353,0,3,SYNTHETIC
U00898,S00898_3,3,Paid Search,2025-03-04 23:00:00,1353,0,3,SYNTHETIC
U00899,S00899_1,1,Direct,2025-01-19 22:00:00,712,1,1,SYNTHETIC
U00900,S00900_1,1,Display Ads,2025-02-18 10:00:00,319,0,4,SYNTHETIC
U00900,S00900_2,2,Display Ads,2025-02-18 18:00:00,319,0,4,SYNTHETIC
U00900,S00900_3,3,Organic Search,2025-02-21 07:00:00,319,0,4,SYNTHETIC
U00900,S00900_4,4,Direct,2025-02-22 05:00:00,319,0,4,SYNTHETIC
U00901,S00901_1,1,Referral,2025-01-19 04:00:00,1192,0,4,SYNTHETIC
U00901,S00901_2,2,Paid Search,2025-01-20 17:00:00,1192,0,4,SYNTHETIC
U00901,S00901_3,3,Paid Search,2025-01-23 08:00:00,1192,0,4,SYNTHETIC
U00901,S00901_4,4,Social Media,2025-01-23 19:00:00,1192,1,4,SYNTHETIC
U00902,S00902_1,1,Organic Search,2025-02-25 09:00:00,337,0,2,SYNTHETIC
U00902,S00902_2,2,Organic Search,2025-02-26 02:00:00,337,0,2,SYNTHETIC
U00903,S00903_1,1,Social Media,2025-02-24 02:00:00,1210,0,4,SYNTHETIC
U00903,S00903_2,2,Referral,2025-02-24 17:00:00,1210,0,4,SYNTHETIC
U00903,S00903_3,3,Organic Search,2025-02-25 16:00:00,1210,0,4,SYNTHETIC
U00903,S00903_4,4,Paid Search,2025-02-26 12:00:00,1210,0,4,SYNTHETIC
U00904,S00904_1,1,Social Media,2025-02-22 10:00:00,1575,0,1,SYNTHETIC
U00905,S00905_1,1,Paid Search,2025-02-03 20:00:00,804,0,4,SYNTHETIC
U00905,S00905_2,2,Paid Search,2025-02-04 01:00:00,804,0,4,SYNTHETIC
U00905,S00905_3,3,Paid Search,2025-02-05 21:00:00,804,0,4,SYNTHETIC
U00905,S00905_4,4,Organic Search,2025-02-06 08:00:00,804,0,4,SYNTHETIC
U00906,S00906_1,1,Display Ads,2025-03-03 16:00:00,234,0,6,SYNTHETIC
U00906,S00906_2,2,Organic Search,2025-03-05 21:00:00,234,0,6,SYNTHETIC
U00906,S00906_3,3,Paid Search,2025-03-07 23:00:00,234,0,6,SYNTHETIC
U00906,S00906_4,4,Referral,2025-03-09 06:00:00,234,0,6,SYNTHETIC
U00906,S00906_5,5,Direct,2025-03-11 15:00:00,234,0,6,SYNTHETIC
U00906,S00906_6,6,Email,2025-03-12 13:00:00,234,1,6,SYNTHETIC
U00907,S00907_1,1,Referral,2025-02-23 07:00:00,1147,0,1,SYNTHETIC
U00908,S00908_1,1,Direct,2025-02-22 07:00:00,533,0,3,SYNTHETIC
U00908,S00908_2,2,Organic Search,2025-02-23 05:00:00,533,0,3,SYNTHETIC
U00908,S00908_3,3,Email,2025-02-25 17:00:00,533,0,3,SYNTHETIC
U00909,S00909_1,1,Social Media,2025-02-01 06:00:00,762,0,4,SYNTHETIC
U00909,S00909_2,2,Social Media,2025-02-03 07:00:00,762,0,4,SYNTHETIC
U00909,S00909_3,3,Organic Search,2025-02-05 09:00:00,762,0,4,SYNTHETIC
U00909,S00909_4,4,Email,2025-02-07 22:00:00,762,1,4,SYNTHETIC
U00910,S00910_1,1,Display Ads,2025-02-25 02:00:00,1186,0,6,SYNTHETIC
U00910,S00910_2,2,Social Media,2025-02-26 15:00:00,1186,0,6,SYNTHETIC
U00910,S00910_3,3,Social Media,2025-03-01 01:00:00,1186,0,6,SYNTHETIC
U00910,S00910_4,4,Display Ads,2025-03-03 02:00:00,1186,0,6,SYNTHETIC
U00910,S00910_5,5,Paid Search,2025-03-04 19:00:00,1186,0,6,SYNTHETIC
U00910,S00910_6,6,Direct,2025-03-07 15:00:00,1186,0,6,SYNTHETIC
U00911,S00911_1,1,Organic Search,2025-01-08 22:00:00,100,0,3,SYNTHETIC
U00911,S00911_2,2,Organic Search,2025-01-11 06:00:00,100,0,3,SYNTHETIC
U00911,S00911_3,3,Social Media,2025-01-12 17:00:00,100,0,3,SYNTHETIC
U00912,S00912_1,1,Social Media,2025-02-22 09:00:00,1645,0,5,SYNTHETIC
U00912,S00912_2,2,Paid Search,2025-02-24 12:00:00,1645,0,5,SYNTHETIC
U00912,S00912_3,3,Paid Search,2025-02-27 00:00:00,1645,0,5,SYNTHETIC
U00912,S00912_4,4,Display Ads,2025-02-28 07:00:00,1645,0,5,SYNTHETIC
U00912,S00912_5,5,Direct,2025-03-01 08:00:00,1645,0,5,SYNTHETIC
U00913,S00913_1,1,Referral,2025-02-15 17:00:00,1033,0,3,SYNTHETIC
U00913,S00913_2,2,Social Media,2025-02-18 16:00:00,1033,0,3,SYNTHETIC
U00913,S00913_3,3,Referral,2025-02-18 18:00:00,1033,0,3,SYNTHETIC
U00914,S00914_1,1,Direct,2025-01-07 05:00:00,177,0,2,SYNTHETIC
U00914,S00914_2,2,Direct,2025-01-07 18:00:00,177,0,2,SYNTHETIC
U00915,S00915_1,1,Referral,2025-01-30 05:00:00,1634,0,3,SYNTHETIC
U00915,S00915_2,2,Social Media,2025-01-31 18:00:00,1634,0,3,SYNTHETIC
U00915,S00915_3,3,Social Media,2025-02-02 03:00:00,1634,0,3,SYNTHETIC
U00916,S00916_1,1,Organic Search,2025-02-09 08:00:00,497,0,3,SYNTHETIC
U00916,S00916_2,2,Organic Search,2025-02-10 12:00:00,497,0,3,SYNTHETIC
U00916,S00916_3,3,Email,2025-02-11 04:00:00,497,0,3,SYNTHETIC
U00917,S00917_1,1,Organic Search,2025-01-06 17:00:00,424,0,4,SYNTHETIC
U00917,S00917_2,2,Organic Search,2025-01-08 18:00:00,424,0,4,SYNTHETIC
U00917,S00917_3,3,Organic Search,2025-01-09 18:00:00,424,0,4,SYNTHETIC
U00917,S00917_4,4,Paid Search,2025-01-10 09:00:00,424,0,4,SYNTHETIC
U00918,S00918_1,1,Social Media,2025-01-19 10:00:00,1501,0,3,SYNTHETIC
U00918,S00918_2,2,Email,2025-01-21 21:00:00,1501,0,3,SYNTHETIC
U00918,S00918_3,3,Organic Search,2025-01-23 09:00:00,1501,0,3,SYNTHETIC
U00919,S00919_1,1,Referral,2025-02-28 09:00:00,1613,0,3,SYNTHETIC
U00919,S00919_2,2,Referral,2025-03-01 06:00:00,1613,0,3,SYNTHETIC
U00919,S00919_3,3,Organic Search,2025-03-01 16:00:00,1613,0,3,SYNTHETIC
U00920,S00920_1,1,Organic Search,2025-01-26 19:00:00,447,0,2,SYNTHETIC
U00920,S00920_2,2,Referral,2025-01-27 03:00:00,447,0,2,SYNTHETIC
U00921,S00921_1,1,Direct,2025-01-19 09:00:00,1236,0,2,SYNTHETIC
U00921,S00921_2,2,Paid Search,2025-01-19 18:00:00,1236,0,2,SYNTHETIC
U00922,S00922_1,1,Paid Search,2025-02-09 23:00:00,137,0,2,SYNTHETIC
U00922,S00922_2,2,Email,2025-02-12 14:00:00,137,1,2,SYNTHETIC
U00923,S00923_1,1,Display Ads,2025-02-20 04:00:00,1189,0,4,SYNTHETIC
U00923,S00923_2,2,Display Ads,2025-02-20 18:00:00,1189,0,4,SYNTHETIC
U00923,S00923_3,3,Social Media,2025-02-23 03:00:00,1189,0,4,SYNTHETIC
U00923,S00923_4,4,Paid Search,2025-02-24 13:00:00,1189,1,4,SYNTHETIC
U00924,S00924_1,1,Organic Search,2025-01-06 09:00:00,361,0,3,SYNTHETIC
U00924,S00924_2,2,Email,2025-01-08 19:00:00,361,0,3,SYNTHETIC
U00924,S00924_3,3,Social Media,2025-01-08 22:00:00,361,0,3,SYNTHETIC
U00925,S00925_1,1,Paid Search,2025-02-11 05:00:00,809,0,6,SYNTHETIC
U00925,S00925_2,2,Paid Search,2025-02-13 07:00:00,809,0,6,SYNTHETIC
U00925,S00925_3,3,Direct,2025-02-14 18:00:00,809,0,6,SYNTHETIC
U00925,S00925_4,4,Direct,2025-02-15 14:00:00,809,0,6,SYNTHETIC
U00925,S00925_5,5,Direct,2025-02-17 09:00:00,809,0,6,SYNTHETIC
U00925,S00925_6,6,Direct,2025-02-19 12:00:00,809,0,6,SYNTHETIC
U00926,S00926_1,1,Display Ads,2025-02-17 14:00:00,411,0,5,SYNTHETIC
U00926,S00926_2,2,Paid Search,2025-02-19 22:00:00,411,0,5,SYNTHETIC
U00926,S00926_3,3,Social Media,2025-02-22 02:00:00,411,0,5,SYNTHETIC
U00926,S00926_4,4,Email,2025-02-22 11:00:00,411,0,5,SYNTHETIC
U00926,S00926_5,5,Email,2025-02-25 09:00:00,411,1,5,SYNTHETIC
U00927,S00927_1,1,Email,2025-02-14 16:00:00,1504,0,3,SYNTHETIC
U00927,S00927_2,2,Email,2025-02-17 13:00:00,1504,0,3,SYNTHETIC
U00927,S00927_3,3,Direct,2025-02-19 11:00:00,1504,0,3,SYNTHETIC
U00928,S00928_1,1,Social Media,2025-01-26 12:00:00,458,0,6,SYNTHETIC
U00928,S00928_2,2,Email,2025-01-28 11:00:00,458,0,6,SYNTHETIC
U00928,S00928_3,3,Referral,2025-01-31 08:00:00,458,0,6,SYNTHETIC
U00928,S00928_4,4,Display Ads,2025-02-02 04:00:00,458,0,6,SYNTHETIC
U00928,S00928_5,5,Display Ads,2025-02-02 15:00:00,458,0,6,SYNTHETIC
U00928,S00928_6,6,Organic Search,2025-02-05 02:00:00,458,0,6,SYNTHETIC
U00929,S00929_1,1,Social Media,2025-02-11 23:00:00,135,0,1,SYNTHETIC
U00930,S00930_1,1,Email,2025-02-13 15:00:00,1635,0,6,SYNTHETIC
U00930,S00930_2,2,Social Media,2025-02-15 17:00:00,1635,0,6,SYNTHETIC
U00930,S00930_3,3,Paid Search,2025-02-16 07:00:00,1635,0,6,SYNTHETIC
U00930,S00930_4,4,Display Ads,2025-02-18 05:00:00,1635,0,6,SYNTHETIC
U00930,S00930_5,5,Paid Search,2025-02-20 20:00:00,1635,0,6,SYNTHETIC
U00930,S00930_6,6,Referral,2025-02-21 07:00:00,1635,0,6,SYNTHETIC
U00931,S00931_1,1,Email,2025-02-17 18:00:00,1117,0,2,SYNTHETIC
U00931,S00931_2,2,Direct,2025-02-17 23:00:00,1117,1,2,SYNTHETIC
U00932,S00932_1,1,Referral,2025-02-09 15:00:00,1250,0,5,SYNTHETIC
U00932,S00932_2,2,Social Media,2025-02-11 17:00:00,1250,0,5,SYNTHETIC
U00932,S00932_3,3,Email,2025-02-12 02:00:00,1250,0,5,SYNTHETIC
U00932,S00932_4,4,Email,2025-02-15 00:00:00,1250,0,5,SYNTHETIC
U00932,S00932_5,5,Email,2025-02-16 16:00:00,1250,0,5,SYNTHETIC
U00933,S00933_1,1,Direct,2025-02-21 03:00:00,1474,0,4,SYNTHETIC
U00933,S00933_2,2,Email,2025-02-21 08:00:00,1474,0,4,SYNTHETIC
U00933,S00933_3,3,Social Media,2025-02-23 04:00:00,1474,0,4,SYNTHETIC
